# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1083418	1084134	-	WP_013088959.1	WP_013088959.1		histidine phosphatase family protein			BC1002_RS04860	717	238	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1084156	1084944	-							BC1002_RS04865	789		old_locus_tag=BC1002_0983
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1084156	1084944	-	WP_013088960.1	WP_013088960.1		enoyl-CoA hydratase			BC1002_RS04865	789	262	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1084941	1086497	-							BC1002_RS04870	1557		old_locus_tag=BC1002_0984
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1084941	1086497	-	WP_013088961.1	WP_013088961.1		3-hydroxyacyl-CoA dehydrogenase			BC1002_RS04870	1557	518	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1086625	1087272	+							BC1002_RS04875	648		old_locus_tag=BC1002_0985
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1086625	1087272	+	WP_013088962.1	WP_013088962.1		glutathione S-transferase			BC1002_RS04875	648	215	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1087382	1088554	-							BC1002_RS04880	1173		old_locus_tag=BC1002_0986
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1087382	1088554	-	WP_013088963.1	WP_013088963.1		pyridoxal phosphate-dependent aminotransferase			BC1002_RS04880	1173	390	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1088693	1089199	-							BC1002_RS04885	507		old_locus_tag=BC1002_0987
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1088693	1089199	-	WP_013088964.1	WP_013088964.1		putative toxin-antitoxin system toxin component, PIN family			BC1002_RS04885	507	168	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1089257	1090039	+					yaaA		BC1002_RS04890	783		old_locus_tag=BC1002_0988
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1089257	1090039	+	WP_013088965.1	WP_013088965.1		peroxide stress protein YaaA	yaaA		BC1002_RS04890	783	260	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1090086	1091252	+							BC1002_RS04895	1167		old_locus_tag=BC1002_0989
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1090086	1091252	+	WP_013088966.1	WP_013088966.1		M14-type cytosolic carboxypeptidase			BC1002_RS04895	1167	388	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1091366	1091980	-							BC1002_RS04900	615		old_locus_tag=BC1002_0990
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1091366	1091980	-	WP_013088967.1	WP_013088967.1		hypothetical protein			BC1002_RS04900	615	204	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1092155	1092829	-							BC1002_RS04905	675		old_locus_tag=BC1002_0991
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1092155	1092829	-	WP_041734311.1	WP_041734311.1		energy-coupling factor ABC transporter permease			BC1002_RS04905	675	224	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1092957	1093838	-							BC1002_RS04910	882		old_locus_tag=BC1002_0992
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1092957	1093838	-	WP_013088969.1	WP_013088969.1		response regulator transcription factor			BC1002_RS04910	882	293	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1094053	1095267	-							BC1002_RS04915	1215		old_locus_tag=BC1002_0993
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1094053	1095267	-	WP_013088970.1	WP_013088970.1		DUF2863 family protein			BC1002_RS04915	1215	404	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1095542	1096657	+							BC1002_RS04920	1116		old_locus_tag=BC1002_0994
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1095542	1096657	+	WP_013088971.1	WP_013088971.1		AI-2E family transporter			BC1002_RS04920	1116	371	
gene	rRNA	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1097143	1098676	+							BC1002_RS04925	1534		old_locus_tag=BC1002_R0011
rRNA		GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1097143	1098676	+				16S ribosomal RNA			BC1002_RS04925	1534		
gene	tRNA	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1098756	1098832	+							BC1002_RS04930	77		old_locus_tag=BC1002_R0012
tRNA		GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1098756	1098832	+				tRNA-Ile			BC1002_RS04930	77		anticodon=GAT
gene	tRNA	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1098891	1098966	+							BC1002_RS04935	76		old_locus_tag=BC1002_R0013
tRNA		GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1098891	1098966	+				tRNA-Ala			BC1002_RS04935	76		anticodon=TGC
gene	rRNA	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1099274	1102153	+							BC1002_RS04940	2880		old_locus_tag=BC1002_R0014
rRNA		GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1099274	1102153	+				23S ribosomal RNA			BC1002_RS04940	2880		
gene	rRNA	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1102354	1102467	+					rrf		BC1002_RS04945	114		old_locus_tag=BC1002_R0015
rRNA		GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1102354	1102467	+				5S ribosomal RNA	rrf		BC1002_RS04945	114		
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1102978	1103313	+					tnpB		BC1002_RS37460	336		old_locus_tag=BC1002_0996
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1102978	1103313	+	WP_157874650.1	WP_157874650.1		IS66 family insertion sequence element accessory protein TnpB	tnpB		BC1002_RS37460	336	111	
gene	pseudogene	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1103404	1104601	+							BC1002_RS04955	1198		partial;pseudo
CDS	without_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1103404	1104601	+				IS66 family transposase			BC1002_RS04955	1198		partial;pseudo
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1104826	1105797	+							BC1002_RS04960	972		old_locus_tag=BC1002_0998
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1104826	1105797	+	WP_238537921.1	WP_238537921.1		ISL3 family transposase			BC1002_RS04960	972	323	
gene	pseudogene	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1105820	1105954	+							BC1002_RS37615	135		partial;pseudo
CDS	without_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1105820	1105954	+				transposase			BC1002_RS37615	135		partial;pseudo
gene	pseudogene	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1106658	1107348	+							BC1002_RS38745	691		pseudo
CDS	without_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1106658	1107348	+				tyrosine-type recombinase/integrase			BC1002_RS38745	691		pseudo
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1107345	1108292	+							BC1002_RS04975	948		old_locus_tag=BC1002_1000
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1107345	1108292	+	WP_013088974.1	WP_013088974.1		tyrosine-type recombinase/integrase			BC1002_RS04975	948	315	
gene	pseudogene	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1108289	1109258	+							BC1002_RS36085	970		partial;pseudo;old_locus_tag=BC1002_1001
CDS	without_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1108289	1109258	+				site-specific integrase			BC1002_RS36085	970		partial;pseudo
gene	pseudogene	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1109275	1109406	+							BC1002_RS38750	132		partial;pseudo
CDS	without_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1109275	1109406	+				IS110 family transposase			BC1002_RS38750	132		partial;pseudo
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1109778	1110701	-							BC1002_RS04985	924		old_locus_tag=BC1002_1002
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1109778	1110701	-	WP_013088975.1	WP_013088975.1		SDR family oxidoreductase			BC1002_RS04985	924	307	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1110713	1110916	-							BC1002_RS04990	204		old_locus_tag=BC1002_1003
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1110713	1110916	-	WP_013088976.1	WP_013088976.1		heavy-metal-associated domain-containing protein			BC1002_RS04990	204	67	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1111050	1111472	+					cueR		BC1002_RS04995	423		old_locus_tag=BC1002_1004
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1111050	1111472	+	WP_013088977.1	WP_013088977.1		Cu(I)-responsive transcriptional regulator	cueR		BC1002_RS04995	423	140	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1111775	1111921	+							BC1002_RS36090	147		old_locus_tag=BC1002_1005
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1111775	1111921	+	WP_013088978.1	WP_013088978.1		DUF3563 family protein			BC1002_RS36090	147	48	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1112205	1112516	+							BC1002_RS05000	312		old_locus_tag=BC1002_1006
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1112205	1112516	+	WP_083788674.1	WP_083788674.1		hypothetical protein			BC1002_RS05000	312	103	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1112722	1113762	+							BC1002_RS05005	1041		old_locus_tag=BC1002_1007
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1112722	1113762	+	WP_013088980.1	WP_013088980.1		ABC transporter substrate-binding protein			BC1002_RS05005	1041	346	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1113841	1114686	-					rlmJ		BC1002_RS05010	846		old_locus_tag=BC1002_1008
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1113841	1114686	-	WP_013088981.1	WP_013088981.1		23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	rlmJ		BC1002_RS05010	846	281	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1114805	1115776	-							BC1002_RS05015	972		old_locus_tag=BC1002_1009
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1114805	1115776	-	WP_013088982.1	WP_013088982.1		aldo/keto reductase			BC1002_RS05015	972	323	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1116012	1116809	+							BC1002_RS05020	798		old_locus_tag=BC1002_1010
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1116012	1116809	+	WP_013088983.1	WP_013088983.1		3-hydroxybutyrate dehydrogenase			BC1002_RS05020	798	265	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1116820	1118052	+							BC1002_RS05025	1233		old_locus_tag=BC1002_1011
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1116820	1118052	+	WP_013088984.1	WP_013088984.1		patatin-like phospholipase family protein			BC1002_RS05025	1233	410	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1118216	1119415	-							BC1002_RS05030	1200		old_locus_tag=BC1002_1012
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1118216	1119415	-	WP_013088985.1	WP_013088985.1		aspartate/tyrosine/aromatic aminotransferase			BC1002_RS05030	1200	399	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1119862	1121955	+					uvrB		BC1002_RS05035	2094		old_locus_tag=BC1002_1013
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1119862	1121955	+	WP_013088986.1	WP_013088986.1		excinuclease ABC subunit UvrB	uvrB		BC1002_RS05035	2094	697	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1122299	1122847	+							BC1002_RS05040	549		old_locus_tag=BC1002_1014
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1122299	1122847	+	WP_013088987.1	WP_013088987.1		iron transporter			BC1002_RS05040	549	182	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1122960	1123292	+							BC1002_RS05045	333		old_locus_tag=BC1002_1015
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1122960	1123292	+	WP_013088988.1	WP_013088988.1		cupredoxin domain-containing protein			BC1002_RS05045	333	110	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1123327	1124172	+							BC1002_RS05050	846		old_locus_tag=BC1002_1016
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1123327	1124172	+	WP_013088989.1	WP_013088989.1		FTR1 family protein			BC1002_RS05050	846	281	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1124169	1125578	+							BC1002_RS05055	1410		old_locus_tag=BC1002_1017
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1124169	1125578	+	WP_013088990.1	WP_013088990.1		4Fe-4S binding protein			BC1002_RS05055	1410	469	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1125871	1126131	-							BC1002_RS05060	261		old_locus_tag=BC1002_1018
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1125871	1126131	-	WP_013088991.1	WP_013088991.1		hemin uptake protein HemP			BC1002_RS05060	261	86	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1126318	1126803	-							BC1002_RS05065	486		old_locus_tag=BC1002_1019
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1126318	1126803	-	WP_013088992.1	WP_013088992.1		DUF1857 family protein			BC1002_RS05065	486	161	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1126890	1127288	-							BC1002_RS05070	399		old_locus_tag=BC1002_1020
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1126890	1127288	-	WP_013088993.1	WP_013088993.1		OsmC family protein			BC1002_RS05070	399	132	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1127436	1128314	-							BC1002_RS05075	879		old_locus_tag=BC1002_1021
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1127436	1128314	-	WP_013088994.1	WP_013088994.1		pirin family protein			BC1002_RS05075	879	292	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1128437	1129444	+							BC1002_RS05080	1008		old_locus_tag=BC1002_1022
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1128437	1129444	+	WP_013088995.1	WP_013088995.1		LysR family transcriptional regulator			BC1002_RS05080	1008	335	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1129872	1130291	-							BC1002_RS05090	420		old_locus_tag=BC1002_1024
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1129872	1130291	-	WP_013088997.1	WP_013088997.1		biopolymer transporter ExbD			BC1002_RS05090	420	139	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1130308	1131039	-							BC1002_RS05095	732		old_locus_tag=BC1002_1025
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1130308	1131039	-	WP_013088998.1	WP_013088998.1		MotA/TolQ/ExbB proton channel family protein			BC1002_RS05095	732	243	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1131068	1131811	-							BC1002_RS05100	744		old_locus_tag=BC1002_1026
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1131068	1131811	-	WP_013088999.1	WP_013088999.1		energy transducer TonB			BC1002_RS05100	744	247	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1132138	1132395	-							BC1002_RS05105	258		old_locus_tag=BC1002_1027
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1132138	1132395	-	WP_013089000.1	WP_013089000.1		(2Fe-2S)-binding protein			BC1002_RS05105	258	85	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1132545	1133432	-					murI		BC1002_RS05110	888		old_locus_tag=BC1002_1028
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1132545	1133432	-	WP_013089001.1	WP_013089001.1		glutamate racemase	murI		BC1002_RS05110	888	295	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1133598	1134077	-					bfr		BC1002_RS05115	480		old_locus_tag=BC1002_1029
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1133598	1134077	-	WP_013089002.1	WP_013089002.1		bacterioferritin	bfr		BC1002_RS05115	480	159	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1134282	1135805	-							BC1002_RS05120	1524		old_locus_tag=BC1002_1030
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1134282	1135805	-	WP_013089003.1	WP_013089003.1		fumarate hydratase			BC1002_RS05120	1524	507	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1135855	1136424	-							BC1002_RS05125	570		old_locus_tag=BC1002_1031
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1135855	1136424	-	WP_013089004.1	WP_013089004.1		TIGR00645 family protein			BC1002_RS05125	570	189	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1136631	1137533	-							BC1002_RS05130	903		old_locus_tag=BC1002_1032
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1136631	1137533	-	WP_013089005.1	WP_013089005.1		DMT family transporter			BC1002_RS05130	903	300	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1138006	1139988	+					acs		BC1002_RS05135	1983		old_locus_tag=BC1002_1033
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1138006	1139988	+	WP_013089006.1	WP_013089006.1		acetate--CoA ligase	acs		BC1002_RS05135	1983	660	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1140146	1140574	+							BC1002_RS05140	429		old_locus_tag=BC1002_1034
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1140146	1140574	+	WP_013089007.1	WP_013089007.1		DUF4212 domain-containing protein			BC1002_RS05140	429	142	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1140579	1142597	+							BC1002_RS05145	2019		old_locus_tag=BC1002_1035
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1140579	1142597	+	WP_013089008.1	WP_013089008.1		cation acetate symporter			BC1002_RS05145	2019	672	
gene	tRNA	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1142668	1142758	+							BC1002_RS05150	91		old_locus_tag=BC1002_R0016
tRNA		GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1142668	1142758	+				tRNA-Ser			BC1002_RS05150	91		anticodon=GGA
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1143016	1143468	-							BC1002_RS05155	453		old_locus_tag=BC1002_1036
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1143016	1143468	-	WP_013089009.1	WP_013089009.1		hypothetical protein			BC1002_RS05155	453	150	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1143987	1145987	+							BC1002_RS05160	2001		old_locus_tag=BC1002_1037
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1143987	1145987	+	WP_013089010.1	WP_013089010.1		hybrid sensor histidine kinase/response regulator			BC1002_RS05160	2001	666	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	1146021	1146716	-							BC1002_RS05165	696		old_locus_tag=BC1002_1038
