# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1719750	1720988	-							FAZ97_RS07665	1239		old_locus_tag=FAZ97_07665
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1719750	1720988	-	WP_158757901.1	WP_158757901.1		pyridoxal phosphate-dependent aminotransferase			FAZ97_RS07665	1239	412	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1721532	1721906	+							FAZ97_RS07670	375		old_locus_tag=FAZ97_07670
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1721532	1721906	+	WP_158757902.1	WP_158757902.1		Mth938-like domain-containing protein			FAZ97_RS07670	375	124	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1722067	1723758	+							FAZ97_RS07675	1692		old_locus_tag=FAZ97_07675
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1722067	1723758	+	WP_158757903.1	WP_158757903.1		glycosyltransferase family 39 protein			FAZ97_RS07675	1692	563	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1723874	1724245	+							FAZ97_RS07680	372		old_locus_tag=FAZ97_07680
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1723874	1724245	+	WP_158757904.1	WP_158757904.1		SMR family transporter			FAZ97_RS07680	372	123	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1724391	1725554	+							FAZ97_RS07685	1164		old_locus_tag=FAZ97_07685
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1724391	1725554	+	WP_158757905.1	WP_158757905.1		DegT/DnrJ/EryC1/StrS aminotransferase family protein			FAZ97_RS07685	1164	387	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1725695	1726786	+							FAZ97_RS07690	1092		old_locus_tag=FAZ97_07690
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1725695	1726786	+	WP_158757906.1	WP_158757906.1		glycosyltransferase			FAZ97_RS07690	1092	363	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1726783	1727739	+							FAZ97_RS07695	957		old_locus_tag=FAZ97_07695
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1726783	1727739	+	WP_158757907.1	WP_158757907.1		formyltransferase			FAZ97_RS07695	957	318	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1727736	1728785	+							FAZ97_RS07700	1050		old_locus_tag=FAZ97_07700
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1727736	1728785	+	WP_158757908.1	WP_158757908.1		bifunctional UDP-4-keto-pentose/UDP-xylose synthase			FAZ97_RS07700	1050	349	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1728814	1729710	+							FAZ97_RS07705	897		old_locus_tag=FAZ97_07705
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1728814	1729710	+	WP_158757909.1	WP_158757909.1		4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase			FAZ97_RS07705	897	298	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1729873	1730334	+							FAZ97_RS07710	462		old_locus_tag=FAZ97_07710
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1729873	1730334	+	WP_158759090.1	WP_158759090.1		peroxiredoxin			FAZ97_RS07710	462	153	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1730734	1732569	+							FAZ97_RS07715	1836		old_locus_tag=FAZ97_07715
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1730734	1732569	+	WP_158757910.1	WP_158757910.1		PhoH family protein			FAZ97_RS07715	1836	611	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1732804	1733928	+							FAZ97_RS07720	1125		old_locus_tag=FAZ97_07720
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1732804	1733928	+	WP_158757911.1	WP_158757911.1		C40 family peptidase			FAZ97_RS07720	1125	374	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1734054	1734860	+							FAZ97_RS07725	807		old_locus_tag=FAZ97_07725
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1734054	1734860	+	WP_158757912.1	WP_158757912.1		SDR family oxidoreductase			FAZ97_RS07725	807	268	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1734922	1735932	-							FAZ97_RS07730	1011		old_locus_tag=FAZ97_07730
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1734922	1735932	-	WP_158757913.1	WP_158757913.1		inorganic phosphate transporter			FAZ97_RS07730	1011	336	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1735943	1736569	-							FAZ97_RS07735	627		old_locus_tag=FAZ97_07735
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1735943	1736569	-	WP_158757914.1	WP_158757914.1		DUF47 domain-containing protein			FAZ97_RS07735	627	208	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1736754	1738136	-							FAZ97_RS07740	1383		old_locus_tag=FAZ97_07740
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1736754	1738136	-	WP_158757915.1	WP_158757915.1		replicative DNA helicase			FAZ97_RS07740	1383	460	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1738296	1738748	-					rplI		FAZ97_RS07745	453		old_locus_tag=FAZ97_07745
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1738296	1738748	-	WP_158757916.1	WP_158757916.1		50S ribosomal protein L9	rplI		FAZ97_RS07745	453	150	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1738776	1739051	-					rpsR		FAZ97_RS07750	276		old_locus_tag=FAZ97_07750
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1738776	1739051	-	WP_027797225.1	WP_027797225.1		30S ribosomal protein S18	rpsR		FAZ97_RS07750	276	91	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1739054	1739353	-					priB		FAZ97_RS07755	300		old_locus_tag=FAZ97_07755
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1739054	1739353	-	WP_158757917.1	WP_158757917.1		primosomal replication protein N	priB		FAZ97_RS07755	300	99	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1739413	1739784	-					rpsF		FAZ97_RS07760	372		old_locus_tag=FAZ97_07760
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1739413	1739784	-	WP_027818337.1	WP_027818337.1		30S ribosomal protein S6	rpsF		FAZ97_RS07760	372	123	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1739981	1740898	-							FAZ97_RS07765	918		old_locus_tag=FAZ97_07765
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1739981	1740898	-	WP_158757918.1	WP_158757918.1		zf-HC2 domain-containing protein			FAZ97_RS07765	918	305	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1740888	1741655	-							FAZ97_RS07770	768		old_locus_tag=FAZ97_07770
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1740888	1741655	-	WP_158757919.1	WP_158757919.1		RNA polymerase sigma factor			FAZ97_RS07770	768	255	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1741784	1742692	-							FAZ97_RS07775	909		old_locus_tag=FAZ97_07775
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1741784	1742692	-	WP_158757920.1	WP_158757920.1		LysR family transcriptional regulator			FAZ97_RS07775	909	302	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1742896	1744680	+					gcl		FAZ97_RS07780	1785		old_locus_tag=FAZ97_07780
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1742896	1744680	+	WP_158757921.1	WP_158757921.1		glyoxylate carboligase	gcl		FAZ97_RS07780	1785	594	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1744796	1745593	+					hyi		FAZ97_RS07785	798		old_locus_tag=FAZ97_07785
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1744796	1745593	+	WP_158757922.1	WP_158757922.1		hydroxypyruvate isomerase	hyi		FAZ97_RS07785	798	265	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1745693	1746598	+							FAZ97_RS07790	906		old_locus_tag=FAZ97_07790
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1745693	1746598	+	WP_158757923.1	WP_158757923.1		2-hydroxy-3-oxopropionate reductase			FAZ97_RS07790	906	301	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1746898	1747386	-							FAZ97_RS07795	489		old_locus_tag=FAZ97_07795
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1746898	1747386	-	WP_158759091.1	WP_158759091.1		RidA family protein			FAZ97_RS07795	489	162	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1747550	1748578	-							FAZ97_RS07800	1029		old_locus_tag=FAZ97_07800
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1747550	1748578	-	WP_158757924.1	WP_158757924.1		asparaginase			FAZ97_RS07800	1029	342	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1748625	1749551	-							FAZ97_RS07805	927		old_locus_tag=FAZ97_07805
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1748625	1749551	-	WP_158757925.1	WP_158757925.1		CysB family HTH-type transcriptional regulator			FAZ97_RS07805	927	308	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1749655	1750710	-							FAZ97_RS07810	1056		old_locus_tag=FAZ97_07810
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1749655	1750710	-	WP_158757926.1	WP_158757926.1		sulfate ABC transporter ATP-binding protein			FAZ97_RS07810	1056	351	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1750713	1751693	-					cysW		FAZ97_RS07815	981		old_locus_tag=FAZ97_07815
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1750713	1751693	-	WP_158757927.1	WP_158757927.1		sulfate ABC transporter permease subunit CysW	cysW		FAZ97_RS07815	981	326	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1751690	1752589	-					cysT		FAZ97_RS07820	900		old_locus_tag=FAZ97_07820
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1751690	1752589	-	WP_158757928.1	WP_158757928.1		sulfate ABC transporter permease subunit CysT	cysT		FAZ97_RS07820	900	299	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1752732	1753697	-							FAZ97_RS07825	966		old_locus_tag=FAZ97_07825
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1752732	1753697	-	WP_199272094.1	WP_199272094.1		sulfate ABC transporter substrate-binding protein			FAZ97_RS07825	966	321	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1754083	1754733	+					lexA		FAZ97_RS07830	651		old_locus_tag=FAZ97_07830
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1754083	1754733	+	WP_158757930.1	WP_158757930.1		transcriptional repressor LexA	lexA		FAZ97_RS07830	651	216	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1754788	1755165	+							FAZ97_RS07835	378		old_locus_tag=FAZ97_07835
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1754788	1755165	+	WP_158757931.1	WP_158757931.1		hypothetical protein			FAZ97_RS07835	378	125	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1755273	1755935	+							FAZ97_RS07840	663		old_locus_tag=FAZ97_07840
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1755273	1755935	+	WP_158759092.1	WP_158759092.1		DUF2939 domain-containing protein			FAZ97_RS07840	663	220	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1756020	1756490	-							FAZ97_RS07845	471		old_locus_tag=FAZ97_07845
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1756020	1756490	-	WP_158757932.1	WP_158757932.1		universal stress protein			FAZ97_RS07845	471	156	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1756837	1757751	+					nodI		FAZ97_RS07850	915		old_locus_tag=FAZ97_07850
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1756837	1757751	+	WP_158757933.1	WP_158757933.1		nodulation factor ABC transporter ATP-binding protein NodI	nodI		FAZ97_RS07850	915	304	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1757809	1758645	+							FAZ97_RS07855	837		old_locus_tag=FAZ97_07855
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1757809	1758645	+	WP_158757934.1	WP_158757934.1		ABC transporter permease			FAZ97_RS07855	837	278	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1758681	1759103	-							FAZ97_RS07860	423		old_locus_tag=FAZ97_07860
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1758681	1759103	-	WP_158757935.1	WP_158757935.1		hypothetical protein			FAZ97_RS07860	423	140	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1759208	1760269	-							FAZ97_RS07865	1062		old_locus_tag=FAZ97_07865
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1759208	1760269	-	WP_158757936.1	WP_158757936.1		permease			FAZ97_RS07865	1062	353	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1760449	1761501	-							FAZ97_RS07870	1053		old_locus_tag=FAZ97_07870
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1760449	1761501	-	WP_158757937.1	WP_158757937.1		NADP(H)-dependent aldo-keto reductase			FAZ97_RS07870	1053	350	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1761578	1761919	+							FAZ97_RS07875	342		old_locus_tag=FAZ97_07875
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1761578	1761919	+	WP_158757938.1	WP_158757938.1		hypothetical protein			FAZ97_RS07875	342	113	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1762020	1762292	-							FAZ97_RS07880	273		old_locus_tag=FAZ97_07880
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1762020	1762292	-	WP_158757939.1	WP_158757939.1		hypothetical protein			FAZ97_RS07880	273	90	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1762712	1763713	+					dusA		FAZ97_RS07885	1002		old_locus_tag=FAZ97_07885
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1762712	1763713	+	WP_158757940.1	WP_158757940.1		tRNA dihydrouridine(20/20a) synthase DusA	dusA		FAZ97_RS07885	1002	333	
gene	tRNA	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1763803	1763878	+							FAZ97_RS07890	76		old_locus_tag=FAZ97_07890
tRNA		GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1763803	1763878	+				tRNA-His			FAZ97_RS07890	76		anticodon=GTG
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1764187	1765311	+							FAZ97_RS07895	1125		old_locus_tag=FAZ97_07895
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1764187	1765311	+	WP_158757941.1	WP_158757941.1		acyltransferase			FAZ97_RS07895	1125	374	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1765333	1765707	+							FAZ97_RS07900	375		old_locus_tag=FAZ97_07900
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1765333	1765707	+	WP_158757942.1	WP_158757942.1		hypothetical protein			FAZ97_RS07900	375	124	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1766012	1767166	+							FAZ97_RS07905	1155		old_locus_tag=FAZ97_07905
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1766012	1767166	+	WP_158757943.1	WP_158757943.1		acyltransferase			FAZ97_RS07905	1155	384	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1767651	1768670	+							FAZ97_RS07910	1020		old_locus_tag=FAZ97_07910
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1767651	1768670	+	WP_158757944.1	WP_158757944.1		FkbM family methyltransferase			FAZ97_RS07910	1020	339	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1769041	1769967	+							FAZ97_RS07915	927		old_locus_tag=FAZ97_07915
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1769041	1769967	+	WP_158757945.1	WP_158757945.1		DnaJ domain-containing protein			FAZ97_RS07915	927	308	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1769964	1770212	-							FAZ97_RS07920	249		old_locus_tag=FAZ97_07920
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1769964	1770212	-	WP_158757946.1	WP_158757946.1		hypothetical protein			FAZ97_RS07920	249	82	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1770287	1770502	-							FAZ97_RS07925	216		old_locus_tag=FAZ97_07925
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1770287	1770502	-	WP_158757947.1	WP_158757947.1		molybdopterin-binding protein			FAZ97_RS07925	216	71	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1770554	1771435	-							FAZ97_RS07930	882		old_locus_tag=FAZ97_07930
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1770554	1771435	-	WP_158757948.1	WP_158757948.1		ATP-binding cassette domain-containing protein			FAZ97_RS07930	882	293	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1771432	1772289	-					ssuC		FAZ97_RS07935	858		old_locus_tag=FAZ97_07935
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1771432	1772289	-	WP_158757949.1	WP_158757949.1		aliphatic sulfonate ABC transporter permease SsuC	ssuC		FAZ97_RS07935	858	285	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1772328	1773485	-					ssuD		FAZ97_RS07940	1158		old_locus_tag=FAZ97_07940
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1772328	1773485	-	WP_158757950.1	WP_158757950.1		FMNH2-dependent alkanesulfonate monooxygenase	ssuD		FAZ97_RS07940	1158	385	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1773904	1774329	+							FAZ97_RS07945	426		old_locus_tag=FAZ97_07945
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1773904	1774329	+	WP_158757951.1	WP_158757951.1		hypothetical protein			FAZ97_RS07945	426	141	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1774419	1775576	-							FAZ97_RS07950	1158		old_locus_tag=FAZ97_07950
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1774419	1775576	-	WP_158757952.1	WP_158757952.1		enoyl-CoA hydratase/isomerase family protein			FAZ97_RS07950	1158	385	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1775651	1776361	-							FAZ97_RS07955	711		old_locus_tag=FAZ97_07955
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1775651	1776361	-	WP_158757953.1	WP_158757953.1		TetR family transcriptional regulator			FAZ97_RS07955	711	236	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1776422	1776706	-							FAZ97_RS07960	285		old_locus_tag=FAZ97_07960
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1776422	1776706	-	WP_042268605.1	WP_042268605.1		DUF1488 domain-containing protein			FAZ97_RS07960	285	94	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1776874	1777221	-							FAZ97_RS07965	348		old_locus_tag=FAZ97_07965
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1776874	1777221	-	WP_158757954.1	WP_158757954.1		multidrug efflux SMR transporter			FAZ97_RS07965	348	115	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1777226	1777723	-							FAZ97_RS07970	498		old_locus_tag=FAZ97_07970
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1777226	1777723	-	WP_158757955.1	WP_158757955.1		heme-degrading domain-containing protein			FAZ97_RS07970	498	165	
gene	tRNA	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	1777941	1778017	+							FAZ97_RS07975	77		old_locus_tag=FAZ97_07975
